,text,Status
5271,@askpanera hi! Does your iced Plum Ginger Hibiscus tea have caffeine?,FALSE
5272,@117383 We never want to leave you disappointed! Mind sharing more details so we can look into this?,FALSE
5273,@116253 always something screwed up at this place.  Don't know why I even bother. Thumbs down...,FALSE
5274,"@117384 @117385 At this time, generators are not allowed in checked luggage.  https://t.co/Qww2ubEAf3",FALSE
5275,"@JetBlue @117385 What if the generator is NEW in its original, unopened box?  It does NOT have any fuel!",FALSE
5276,"@117385 No, we do not allow generators or chainsaws or any machine that uses fuel to be checked in luggage.",FALSE
5277,#jetblue #puertorico does anyone know if I can bring a generator as my checked in luggage to PUerto Rico?,FALSE
5278,"@117386 Hello, I apologize for the delayed reply. Are you still having issues with your internet at this time? -JW",TRUE
5279,"@ComcastCares
#mobile_CareXI no signal on my modem, please fix.",FALSE
5280,"@117387 Great, please reach out to us if you have any questions or concerns in the future. –Jules",FALSE
5281,@comcastcares the internet came back up late last night. Thank you,FALSE
5282,"@117387 Hello, I would like to help. Are you still experiencing issues? -Jules",TRUE
5283,@comcastcares same. no wifi in Ballard. When can we expect to have it up again? I got work to do https://t.co/K5QFbjpWfu,FALSE
5284,"@117388 Hello, Tom, I apologize for the delayed reply. Are you still having issues with your services at this time? -JW",TRUE
5285,@comcastcares Nope,FALSE
5286,@117388 I am glad to hear that. Is there anything that I might assist you with at this time? -JW,TRUE
5287,@comcastcares how long is outage for maintenance going to last in #Houston? Trying to celebrate #WorldSeries,FALSE
5288,"@117389 Hello, Mike, I apologize for the delayed reply. Are you still having issues with your cable at this time? -JW",TRUE
5289,"@117390 I had planned on it, but @116136 doesn't seem to care what I want. https://t.co/0go1LivYc0",FALSE
5290,Hope you plan to keep me company next hour! Standby!,FALSE
5291,"@117391 Hi, I'm sorry for the trouble with your recordings. Can you DM the name, address, and phone number on the account?-Sean",TRUE
5292,"If @comcastcares, why won’t they do something about these recurring problems? Can’t watch nor download something already recorded. https://t.co/BXh12cEMmn",FALSE
5293,"@117392 Hello, Chris, I apologize for the delayed reply. Are you still having issues with your internet at this time? -JW",TRUE
5294,@comcastcares my internet is down a week after a technician came out to 'fix' it,FALSE
5295,@117393 Hello I can please send me your phone number and the primary name on the account? -Will,FALSE
5296,@115900 my internet service has been cutting out every 20 minutes. What's good?,FALSE
5297,@117394 Hello. I am happy to assist you with any issue you are having with your service.DM me your address so I can help. Thanks.-JC,TRUE
5298,"@115900 I love how when your support can't figure out my problem,  they just hang up on me.",FALSE
5299,"@117395 Hello, I apologize for the delayed reply. Are you still having issues with your internet at this time? -JW",TRUE
5300,"@comcastcares It happens every night, like in between 2 4 am. Wow. I appreciate the response. Damn #Sprint y'all have no type of live for your customers..",FALSE
5301,@117395 Thanks for reaching out. What can I help with today? -SM,TRUE
5302,@sprintcare My internet SUCKS!!!! And their is ALWAYS something wrong with my bill. Lol. It's crazy. I could've went to #MetroPCS for this😕,FALSE
5303,"@117395 Hey King, Thank you for the feedback. We would like to solve this now. Please send us a DM. It will be our honor to assist you. Ange L",FALSE
5304,"@sprintcare I've called literally more the 15x and it's always about some tower repair, reset my phone, go to the Sprint store..its ridiculous .😞",FALSE
5305,@117395 I would be happy to look further into this for you if you would provide your full address and account associated phone number in a DM. -JW,TRUE
5306,My fucking internet #Comcast just took a 💩#AGAIN!! These mufuckaz making me wanna snap. Always talking bout towers and technician n more 🐂💩,FALSE
5307,@117396 Please provide by DM the full address and account number and name associated with your account. Thanks. - QS,TRUE
5308,"@ComcastCares
#mobile_Care was thinking of adding another movie channel. Is there any trail period so I can try it before paying another one",FALSE
5309,@117396 Thank you for reaching out to us about adding another movie channel . I can look into that for you .,FALSE
5310,@117397 Hello. Please DM me your address so I can provide an update on your services for you. Thanks.-JC,TRUE
5311,"@ComcastCares
#mobile_Care 2 “maintenance outages” in 3 days I work late &amp; use services late should this be the last for a while or get #ATT",FALSE
5312,"@117398 Hello, Phil, I apologize for the delayed reply. Are you still having issues with your cable at this time? -JW",TRUE
5313,@115900 my cable sucks,FALSE
5314,@117399 Please provide by DM the full address and account number and name associated with your account. Thanks. - QS,TRUE
5315,"@comcastcares why did my X1 box decide to restart itself during the world series,?  2nd time in week.  Customer support has no answer",FALSE
5316,@117399 Thank you for reaching out to us about your service issue. I can look into this .,FALSE
5317,"@117400 Hello, I apologize for the delayed reply. Are you still having issues with your internet at this time? -JW",TRUE
5318,Bruh. @115900 needs to get their stuff together. There’s nothing worse than the WiFi going out during a bingeathon 😩😩😩,FALSE
5319,@117401 Please provide by DM the full address and account number and name associated with your account. Thanks. - QS,TRUE
5320,@115900 cable and Internet goes  every night at the same time. Just want to relax after work! #frustrated,FALSE
5321,@117401 Thank you for reaching out to us about your service issues. I can help .,FALSE
5322,"@117402 I can understand your frustration over the disruption. Can you please DM the name, address &amp;phone number on the account? -MLR",TRUE
5323,"@comcastcares No need to DM anything. Philadelphia market, test occurred at 0100 and 0110 hours for surrounding counties. Piss poor planning.",FALSE
5324,@117402 I do understand your frustration and will forward the feedback. If you change your mind DM us at any time. -MLR,TRUE
5325,@115900 Thanks for ruining the end of the #SJSharks game with your “weekly test.” Do it at fucking 3am when no one is watching anything.,FALSE
5326,@117403 We don't want to lose you! Could you DM me your phone number and address so I can look into these issues?-JG,TRUE
5327,Poor @116136 can't make a reliable internet connection! I'm embarrassed by my routers recent performance. Calling @115725  tomorrow - Sad!,FALSE
5328,@117404 We will pass your suggestion along! Thanks so much! -NC,TRUE
5329,@116136 @115900 it would be really awesome if you guys could finally come out with an Apple TV app,FALSE
5330,@117405 Hello. Can you please DM me your address so I can look int the NBA League pass issue for you? Thanks.-JC,TRUE
5331,@comcastcares @116136 I’m paying $200 a year &amp; you can’t even automatically tell @117406 to activate my league pass?,FALSE
5332,"@117407 I can use the name on account, phone number and full address. -NC",TRUE
5333,@comcastcares It’s back on now. I will provide that info if you provide a discount,FALSE
5334,"@117407 If you do not wish to send us the info, that is your choice. I cannot guarantee a discount for providing us your account details. -NC",TRUE
5335,@comcastcares I don’t know my account number and I just called Comcast and they said an agent couldn’t help me.,FALSE
5336,@117407 Please DM account information so I can help. Thank you. -NC,TRUE
5337,@comcastcares You can help by lowering your fees! It’s ridiculous what you charge!,FALSE
5338,"@117407 We would be happy to help, please DM account details. Thanks. -NC",TRUE
5339,And it’s out again this morning! https://t.co/CzMmruqkBY,FALSE
5340,@117408 Hello. I can help with that Starz issue. Can you DM us your account information pleaes? -ZL,TRUE
5341,"@ComcastCares
#mobile_Care I have some starz channels coming up, but I'm not a subscriber and I don't want to see charges for this... help!",FALSE
5342,"@117409 Hello, Dallas, I apologize for your experience with us. Is there anything I might assist you with at this time? -JW",TRUE
5343,"@comcastcares Series of lies is getting old. I followed you, DM me if you want to talk, but no more lies plz. 🤥😢",FALSE
5344,"@117409 I would love to look into this for you. I, unfortunately, don't have a way to initiate a DM. Please feel free to send us one. -JW",TRUE
5345,@comcastcares Appreciate the set top video box I specifically asked not to have and then told was required for internet service. It isn’t :(,FALSE
5346,@comcastcares … to see the severity of the issue. 2nd Comcast service call had supervisor check past convo and wasn’t pleased with how it was handled.,FALSE
5347,"@117409 @comcastcares Same here, I’ve been getting screwed over for the last 7 months just found out today",FALSE
5348,"@comcastcares Hi there, I would love to provide you with my account # to review my situation, but need to have someone check the recorded calls 1st (cont)",FALSE
5349,@comcastcares Same with 3rd service member about the 2nd. Was lied to again about when appointment would be (tmrw vs tdy). It’s becoming absurd….,FALSE
5350,".@116136 @115900 has always had touch &amp; go cust. service, but 3rd call this week found the 2nd to be lying, who discovered 1st was lying 🤔",FALSE
5351,"@117411 Hello, Julie, I apologize for the delayed reply. Are you still having issues with your internet at this time? -JW",TRUE
5352,Trying to download Stranger Things Season 2 onto my phone right now and this @116136 internet is moving slower than mole asses.,FALSE
5353,"@117412 Hello, Troy, I apologize for the delayed reply. Are you still having issues with your services at this time? -JW",TRUE
5354,@comcastcares Sent.,FALSE
5355,"@comcastcares No, I had the issues during the entire game of the World Series Gm7 and the rest of the night!! What the heck?!?!",FALSE
5356,@117412 I'm sorry to hear that! If you can send a DM with your first and last name along with your full-service address a... https://t.co/VqMzslfSPe,FALSE
5357,@115900 Thanks for having an outage in my area the entire game 7 of the World Series.. #bullshit #youowemebig,FALSE
5358,"@117413 country to country, airlines can't be held liable for them. ^Julie 2/2",FALSE
5359,Booking a flight to Dubai via @British_Airways and finding out afterwards Dubai won't give visas to the nationality we booked for. Helpful.,FALSE
5360,"@117414 Your cabin crew will only prevent people from stowing their coats away, if there is no space left. 2/2 ^Kimbers",FALSE
5361,"@British_Airways your agents made people check bags because the flight is full, yet many people have taken up overhead bins with coats.",FALSE
5362,"@117415 Hi, Stephanie. You'd need to take this issue up with your phone provider. ^Julie",TRUE
5363,@British_Airways why’s that if it’s your phone number charge?,FALSE
5364,@117415 @British_Airways i  see some BA numbers are non-geographical local rate - Local price for landlines BUT mobile operators charge the earth,FALSE
5365,@117416 @117415 @British_Airways Were you calling the 0344 number or the 0844 number?,TRUE
